,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Non Current Accounts Receivable,4247709000.0,4773731000.0,4907305000.0,5579719000.0,5629821000.0,,
Financial Assets,,,,,,41970000.0,
Investments And Advances,8618184000.0,7985103000.0,8097896000.0,6985121000.0,6021463000.0,,
Investmentin Financial Assets,25441000.0,21964000.0,25395000.0,21215000.0,29758000.0,,
Held To Maturity Securities,3217000.0,,3787000.0,,,,193435000.0
Available For Sale Securities,22224000.0,21964000.0,21608000.0,21215000.0,29758000.0,,
Long Term Equity Investment,8592743000.0,7963139000.0,8072501000.0,6963906000.0,5991705000.0,,
Investment Properties,217535000.0,218512000.0,219525000.0,199103000.0,200082000.0,,
Goodwill And Other Intangible Assets,10900309000.0,10955538000.0,11006125000.0,10993733000.0,11034277000.0,,
Other Intangible Assets,6473188000.0,6528418000.0,6226796000.0,6260862000.0,,6267361000.0,
Goodwill,4427121000.0,4427120000.0,4779329000.0,4732871000.0,4722879000.0,,
Net PPE,34534185000.0,34133001000.0,33919169000.0,32610733000.0,32031883000.0,,
Accumulated Depreciation,-33969879000.0,-33240946000.0,-32095217000.0,-34574892000.0,-33775213000.0,,
Gross PPE,68504064000.0,67373947000.0,66014386000.0,67185625000.0,65807096000.0,,
Construction In Progress,8598332000.0,8476405000.0,7947457000.0,7061256000.0,6950472000.0,,
Other Properties,1159600000.0,1364483000.0,2495254000.0,2641318000.0,2593072000.0,,
Machinery Furniture Equipment,46630799000.0,45500486000.0,43515469000.0,46089997000.0,44917699000.0,,
Buildings And Improvements,10515682000.0,10440751000.0,10430947000.0,10081988000.0,10058433000.0,,
Land And Improvements,1599651000.0,1591822000.0,1625259000.0,1311066000.0,,1254940000.0,
Current Assets,29739027000.0,29391868000.0,30330629000.0,32836649000.0,34699821000.0,,
Other Current Assets,79933000.0,58111000.0,145667000.0,87651000.0,57279000.0,,
Hedging Assets Current,218583000.0,7455000.0,494000.0,92291000.0,0.0,,
Prepaid Assets,478386000.0,581648000.0,493924000.0,371523000.0,399887000.0,,
Inventory,9368174000.0,10170174000.0,10455500000.0,10265297000.0,10355385000.0,,
Receivables,5303997000.0,5131856000.0,4168709000.0,4576475000.0,4724638000.0,,
Other Receivables,448677000.0,422598000.0,268937000.0,451231000.0,326154000.0,,
Duefrom Related Parties Current,2377000.0,1831000.0,1831000.0,1831000.0,122924000.0,,
Taxes Receivable,2194839000.0,1666038000.0,1376434000.0,1300556000.0,1954302000.0,,
Loans Receivable,126539000.0,143513000.0,124474000.0,116373000.0,5308000.0,,
Accounts Receivable,2531565000.0,2897876000.0,2397033000.0,2706484000.0,2437043000.0,,
Allowance For Doubtful Accounts Receivable,-239601000.0,-239238000.0,-246153000.0,-228612000.0,-216909000.0,,
Gross Accounts Receivable,2771166000.0,3137114000.0,2643186000.0,2935096000.0,2532859000.0,,
Cash Cash Equivalents And Short Term Investments,14289954000.0,13442624000.0,15066335000.0,17443412000.0,19156605000.0,,
Other Short Term Investments,658991000.0,619790000.0,645313000.0,917313000.0,855632000.0,,
Cash And Cash Equivalents,13630963000.0,12822834000.0,14421022000.0,16526099000.0,18305208000.0,,
Cash Equivalents,8093278000.0,6585529000.0,7616890000.0,4633103000.0,5656301000.0,,
Cash Financial,5537685000.0,6237305000.0,6804132000.0,11892996000.0,,12967192000.0,
